Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/17/2022,AQS,490353013,1,0.056,ppm,54,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/18/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/19/2022,AQS,490353013,1,0.058,ppm,61,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/20/2022,AQS,490353013,1,0.074,ppm,112,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/21/2022,AQS,490353013,1,0.062,ppm,74,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/22/2022,AQS,490353013,1,0.06,ppm,67,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/23/2022,AQS,490353013,1,0.075,ppm,115,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/24/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/25/2022,AQS,490353013,1,0.061,ppm,71,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/26/2022,AQS,490353013,1,0.063,ppm,77,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/27/2022,AQS,490353013,1,0.064,ppm,80,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/28/2022,AQS,490353013,1,0.059,ppm,64,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/29/2022,AQS,490353013,1,0.058,ppm,61,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/30/2022,AQS,490353013,1,0.057,ppm,58,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/31/2022,AQS,490353013,1,0.06,ppm,67,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/1/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/2/2022,AQS,490353013,1,0.06,ppm,67,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/3/2022,AQS,490353013,1,0.068,ppm,93,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/4/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/5/2022,AQS,490353013,1,0.057,ppm,58,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/6/2022,AQS,490353013,1,0.049,ppm,45,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/7/2022,AQS,490353013,1,0.057,ppm,58,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/8/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/9/2022,AQS,490353013,1,0.083,ppm,143,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/10/2022,AQS,490353013,1,0.056,ppm,54,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/11/2022,AQS,490353013,1,0.057,ppm,58,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/12/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/13/2022,AQS,490353013,1,0.056,ppm,54,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/14/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/15/2022,AQS,490353013,1,0.062,ppm,74,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/16/2022,AQS,490353013,1,0.061,ppm,71,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/17/2022,AQS,490353013,1,0.064,ppm,80,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/18/2022,AQS,490353013,1,0.059,ppm,64,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/19/2022,AQS,490353013,1,0.049,ppm,45,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/20/2022,AQS,490353013,1,0.05,ppm,46,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/21/2022,AQS,490353013,1,0.058,ppm,61,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/22/2022,AQS,490353013,1,0.06,ppm,67,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/23/2022,AQS,490353013,1,0.057,ppm,58,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/24/2022,AQS,490353013,1,0.051,ppm,47,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/25/2022,AQS,490353013,1,0.061,ppm,71,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/26/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/27/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/28/2022,AQS,490353013,1,0.054,ppm,50,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/29/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/30/2022,AQS,490353013,1,0.064,ppm,80,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/31/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/1/2022,AQS,490353013,1,0.059,ppm,64,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/2/2022,AQS,490353013,1,0.065,ppm,84,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/3/2022,AQS,490353013,1,0.068,ppm,93,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/4/2022,AQS,490353013,1,0.059,ppm,64,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/5/2022,AQS,490353013,1,0.058,ppm,61,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/6/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/7/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/8/2022,AQS,490353013,1,0.054,ppm,50,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/9/2022,AQS,490353013,1,0.067,ppm,90,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/10/2022,AQS,490353013,1,0.071,ppm,101,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/11/2022,AQS,490353013,1,0.069,ppm,97,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/12/2022,AQS,490353013,1,0.066,ppm,87,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/13/2022,AQS,490353013,1,0.042,ppm,39,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/14/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/15/2022,AQS,490353013,1,0.041,ppm,38,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/16/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/17/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/18/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/19/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/20/2022,AQS,490353013,1,0.042,ppm,39,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/21/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/22/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/23/2022,AQS,490353013,1,0.049,ppm,45,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/24/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/25/2022,AQS,490353013,1,0.055,ppm,51,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/26/2022,AQS,490353013,1,0.058,ppm,61,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/27/2022,AQS,490353013,1,0.05,ppm,46,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/28/2022,AQS,490353013,1,0.043,ppm,40,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/29/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/30/2022,AQS,490353013,1,0.043,ppm,40,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/1/2022,AQS,490353013,1,0.046,ppm,43,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/2/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/3/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/4/2022,AQS,490353013,1,0.047,ppm,44,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/5/2022,AQS,490353013,1,0.049,ppm,45,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/6/2022,AQS,490353013,1,0.047,ppm,44,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/7/2022,AQS,490353013,1,0.05,ppm,46,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/8/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/9/2022,AQS,490353013,1,0.053,ppm,49,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/10/2022,AQS,490353013,1,0.05,ppm,46,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/11/2022,AQS,490353013,1,0.04,ppm,37,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/12/2022,AQS,490353013,1,0.042,ppm,39,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/13/2022,AQS,490353013,1,0.04,ppm,37,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/14/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/15/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/16/2022,AQS,490353013,1,0.042,ppm,39,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/17/2022,AQS,490353013,1,0.041,ppm,38,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/18/2022,AQS,490353013,1,0.043,ppm,40,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/19/2022,AQS,490353013,1,0.044,ppm,41,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/20/2022,AQS,490353013,1,0.045,ppm,42,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/21/2022,AQS,490353013,1,0.043,ppm,40,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/22/2022,AQS,490353013,1,0.041,ppm,38,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/23/2022,AQS,490353013,1,0.033,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/24/2022,AQS,490353013,1,0.033,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/25/2022,AQS,490353013,1,0.032,ppm,30,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/26/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/27/2022,AQS,490353013,1,0.036,ppm,33,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/28/2022,AQS,490353013,1,0.039,ppm,36,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/29/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/30/2022,AQS,490353013,1,0.04,ppm,37,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/31/2022,AQS,490353013,1,0.04,ppm,37,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/1/2022,AQS,490353013,1,0.044,ppm,41,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/2/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/3/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/4/2022,AQS,490353013,1,0.033,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/5/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/6/2022,AQS,490353013,1,0.039,ppm,36,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/7/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/8/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/9/2022,AQS,490353013,1,0.038,ppm,35,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/10/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/11/2022,AQS,490353013,1,0.031,ppm,29,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/12/2022,AQS,490353013,1,0.029,ppm,27,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/13/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/14/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/15/2022,AQS,490353013,1,0.036,ppm,33,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/16/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/17/2022,AQS,490353013,1,0.038,ppm,35,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/18/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/19/2022,AQS,490353013,1,0.028,ppm,26,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/20/2022,AQS,490353013,1,0.027,ppm,25,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/21/2022,AQS,490353013,1,0.023,ppm,21,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/22/2022,AQS,490353013,1,0.021,ppm,19,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/23/2022,AQS,490353013,1,0.032,ppm,30,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/24/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/25/2022,AQS,490353013,1,0.027,ppm,25,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/26/2022,AQS,490353013,1,0.026,ppm,24,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/27/2022,AQS,490353013,1,0.036,ppm,33,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/28/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/29/2022,AQS,490353013,1,0.036,ppm,33,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/30/2022,AQS,490353013,1,0.038,ppm,35,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/1/2022,AQS,490353013,1,0.039,ppm,36,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/2/2022,AQS,490353013,1,0.037,ppm,34,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/3/2022,AQS,490353013,1,0.022,ppm,20,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/4/2022,AQS,490353013,1,0.032,ppm,30,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/5/2022,AQS,490353013,1,0.031,ppm,29,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/6/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/7/2022,AQS,490353013,1,0.022,ppm,20,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/8/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/9/2022,AQS,490353013,1,0.035,ppm,32,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/10/2022,AQS,490353013,1,0.039,ppm,36,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/11/2022,AQS,490353013,1,0.041,ppm,38,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/12/2022,AQS,490353013,1,0.034,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/13/2022,AQS,490353013,1,0.028,ppm,26,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/14/2022,AQS,490353013,1,0.031,ppm,29,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/15/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/16/2022,AQS,490353013,1,0.031,ppm,29,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/17/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/18/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/19/2022,AQS,490353013,1,0.033,ppm,31,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/20/2022,AQS,490353013,1,0.03,ppm,28,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/21/2022,AQS,490353013,1,0.036,ppm,33,Herriman #3,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
